shrid2,viirs_annual_min,viirs_annual_max,viirs_annual_mean,viirs_annual_sum,viirs_annual_num_cells,category,year
11-01-012-00049-003006,1.3131955862045288,3.464294910430908,2.1804091102394167,25.331608394888026,11.61782358912751,median-masked,2022
11-01-012-00049-003007,0.0,3.464294910430908,1.4799204899735356,44.3195955627502,29.94728153506594,median-masked,2022
11-01-012-00049-003008,0.9497352838516236,8.957996368408203,2.7624609520547554,44.663273969149415,16.167929518036544,median-masked,2022
11-01-012-00049-003009,0.0,8.957996368408203,4.515880153728465,91.00597511778136,20.15243363857735,median-masked,2022
11-01-012-00049-003011,0.0,8.957996368408203,2.497643001246161,87.52474439301962,35.042936220008414,median-masked,2022
11-01-012-00049-003012,0.0,3.7853190898895264,1.1646981249121948,18.199760284926786,15.626160887224614,median-masked,2022
11-01-012-00049-003013,0.0,8.493542671203613,1.98595469309198,17.24639270301226,8.684182354714721,median-masked,2022
11-01-012-00049-003014,0.0,2.765222787857056,1.2199026886744075,22.66044393266571,18.57561602498754,median-masked,2022
11-01-012-00049-003016,0.828804612159729,1.944382071495056,1.1459033156563807,12.849669834712824,11.21357243595412,median-masked,2022
11-01-012-00049-003017,0.0,3.3591902256011963,0.8182525794361419,5.14015732952999,6.281871220096946,median-masked,2022
11-01-012-00049-003018,1.3066952228546145,4.658148288726807,2.5971968620063186,7.215273266902122,2.77810025587678,median-masked,2022
11-01-012-00049-003020,0.0,2.6551661491394043,0.8209588276511822,10.415025133160674,12.686415910720823,median-masked,2022
11-01-012-00049-003021,0.0,2.6551661491394043,1.3571140883221675,22.25926728709635,16.401913058478385,median-masked,2022
11-01-012-00049-003022,0.0,2.1038036346435547,0.8514106089178249,10.031802160007746,11.782566548892955,median-masked,2022
11-01-012-00049-003023,0.0,1.006197810173035,0.7256171715516534,4.650693924531551,6.409294193777896,median-masked,2022
11-01-012-00049-003024,0.0,2.1038036346435547,0.8635145539613808,3.8816409338282223,4.4951656182529405,median-masked,2022
11-01-012-00049-003025,0.0,0.769686222076416,0.3522359409770841,1.1894227592954645,3.3767785195232136,median-masked,2022
11-01-012-00049-003026,0.0,0.66264408826828,0.0311149660109258,0.0708693381318708,2.277660792140523,median-masked,2022
11-01-012-00049-800024,1.0499030351638794,9.283784866333008,3.54482526969362,130.48860595447323,36.81101211675559,median-masked,2022
11-01-012-00050-003031,0.0,0.0,0.0,0.0,15.01837315177545,median-masked,2022
11-01-012-00050-003032,0.0,0.8598036766052246,0.1018717843282393,1.298532358457392,12.74673224799335,median-masked,2022
11-01-012-00050-003033,0.0,0.6140294075012207,0.0454480894310037,0.3580056448877542,7.877243012189865,median-masked,2022
11-01-012-00050-003034,0.0,0.9439847469329834,0.3845658017406121,8.014665858173668,20.84081793518272,median-masked,2022
11-01-012-00050-003035,0.0,0.0,0.0,0.0,6.511991636827588,median-masked,2022
11-01-012-00050-003036,0.0,0.6176310181617737,0.0347627071062723,0.2968582978005702,8.539562148973346,median-masked,2022
11-01-012-00050-003037,0.0,1.227224588394165,0.4685565010334986,8.528974743445447,18.2026601373218,median-masked,2022
11-01-012-00050-003038,0.0,0.7626197338104248,0.142652581092189,0.3989707805998854,2.796800293028354,median-masked,2022
11-01-012-00050-003039,0.0,0.7715777158737183,0.5773464866666929,1.1186854035197311,1.9376326510246145,median-masked,2022
11-01-012-00050-003040,0.0,0.8763717412948608,0.6161417309078785,1.1320582391228455,1.837334142997861,median-masked,2022
11-01-012-00050-003041,0.0,0.8712669610977173,0.6220288675207536,1.4309773427563606,2.3004998923279345,median-masked,2022
11-01-012-00050-003042,0.7684746384620667,1.0350244045257568,0.9098141700020788,2.7797459851077395,3.0552898347377777,median-masked,2022
11-01-012-00050-003043,0.0,0.9897092580795288,0.5043367524619609,2.687746207470562,5.329268974252045,median-masked,2022
11-01-012-00050-003044,0.0,0.6477177143096924,0.0231446877066136,0.0947802815224108,4.095120345707983,median-masked,2022
11-01-012-00050-003045,0.0,0.7113602757453918,0.1256060791461383,0.875273500084173,6.968400781508535,median-masked,2022
11-01-012-00050-003046,0.0,0.8097659945487976,0.227945861282085,5.931671907635261,26.022283862810585,median-masked,2022
11-01-012-00050-003047,0.0,1.2932701110839844,0.5542381731461133,9.550690863044288,17.232105845092065,median-masked,2022
11-01-012-00050-003048,0.0,1.2932701110839844,0.4260752232880021,12.273296905176233,28.80546963154484,median-masked,2022
11-01-012-00050-003049,0.0,1.1727330684661863,0.3080657469636986,12.505751233763206,40.59442296659108,median-masked,2022
11-01-012-00050-003050,0.0,0.7099863886833191,0.1855002577699439,5.006557528048106,26.98949094861746,median-masked,2022
11-01-012-00050-003051,0.0,1.2867342233657837,0.1093873335735693,4.925473567252955,45.02782366424799,median-masked,2022
11-01-012-00050-003052,0.0,1.1284518241882324,0.3764438567017699,7.60767588597688,20.209324048031704,median-masked,2022
11-01-012-00050-003053,0.0,1.284281611442566,0.8180995955795226,10.201775196849187,12.470089524518698,median-masked,2022
11-01-012-00050-003054,0.0,1.7994688749313354,1.170902455317081,5.679756087540694,4.850750856101513,median-masked,2022
11-01-012-00050-003055,1.1657483577728271,4.396347999572754,2.395398166547458,9.757109130777913,4.073272354900837,median-masked,2022
11-01-012-00050-003056,0.8636531829833984,2.1929056644439697,1.23691875524398,6.872526686859143,5.556166609749198,median-masked,2022
11-01-012-00050-003057,0.0,1.2501929998397827,0.9026578675473196,6.793849313433308,7.526494320482016,median-masked,2022
11-01-012-00050-003058,0.0,1.1822113990783691,0.9036494779679533,9.8304244898521,10.878581495955586,median-masked,2022
11-01-012-00050-003059,0.8472396731376648,1.2932701110839844,1.0994882523910576,4.659167836234129,4.23757855175063,median-masked,2022
11-01-012-00050-003060,0.0,1.1139779090881348,0.7302470761804258,11.693683542998988,16.013324701227248,median-masked,2022
11-01-012-00050-003061,0.0,0.8399537801742554,0.1984772507724858,4.717686014733432,23.769404283724725,median-masked,2022
11-01-012-00050-003062,0.0,1.17926025390625,0.5631650538296142,6.956366361948037,12.352269223105395,median-masked,2022
11-01-012-00050-003063,0.0,1.1759579181671145,0.5570819156440666,6.133733509449347,11.01046962251121,median-masked,2022
11-01-012-00050-003064,0.0,1.1759579181671145,0.7406707765732579,3.9835255173824926,5.378267434571171,median-masked,2022
11-01-012-00050-003065,0.0,1.151231288909912,0.4186297502456608,3.0968083484076585,7.39748750916624,median-masked,2022
11-01-012-00050-003066,0.0,1.1321218013763428,0.4524546530084518,3.2273469670875228,7.132973317056894,median-masked,2022
11-01-012-00050-003067,0.0,1.146007776260376,0.8037739655354741,3.696308396016208,4.598691366612911,median-masked,2022
11-01-012-00050-003068,0.0,1.033212661743164,0.2011100236558788,0.8369856607083618,4.1618296566884965,median-masked,2022
11-01-012-00050-003069,0.0,0.9952236413955688,0.235152288076736,0.8011442271408608,3.4069165717810392,median-masked,2022
11-01-012-00050-003070,0.7320972681045532,4.514415740966797,1.4232388762137558,21.73190347398299,15.269329581409693,median-masked,2022
11-01-012-00050-003071,0.0,1.465448260307312,0.9687953842033016,14.397557893169576,14.861299019306898,median-masked,2022
11-01-012-00050-003072,0.601291298866272,1.3837449550628662,1.084557555469261,5.549629148729258,5.116952180862427,median-masked,2022
11-01-012-00050-003073,0.0,0.953781008720398,0.525249778273986,5.738974946252405,10.926182520459406,median-masked,2022
11-01-012-00050-003074,0.0,0.9817675948143004,0.5080499132378992,11.116000794940692,21.87974154762924,median-masked,2022
11-01-012-00050-003075,0.0,0.9817675948143004,0.2635994651058393,7.947599189016392,30.15028572165465,median-masked,2022
11-01-012-00050-003076,0.0,0.6724436283111572,0.0511103906948224,0.3293789900294382,6.4444623794042855,median-masked,2022
11-01-012-00050-003077,0.0,1.008842706680298,0.5380920424593105,6.500146034699409,12.079989150166512,median-masked,2022
11-01-012-00050-003078,0.0,1.0520391464233398,0.5792959142459352,14.024285733249616,24.20919151743874,median-masked,2022
11-01-012-00050-003079,0.0,1.1576932668685913,0.685208933871648,3.548886140736754,5.179275933669487,median-masked,2022
11-01-012-00050-003080,0.0,0.695952832698822,0.204453085932706,0.920862036321788,4.504026105161756,median-masked,2022
11-01-012-00050-003081,0.0,0.9278224110603333,0.6879680009102054,1.6762601178214354,2.4365379139781,median-masked,2022
11-01-012-00050-003082,0.6798627972602844,1.321102499961853,1.0711213185033932,4.501899672228745,4.202978312969208,median-masked,2022
11-01-012-00050-003083,0.0,1.321102499961853,1.1017615587164564,6.677385559005398,6.060644888340903,median-masked,2022
11-01-012-00050-003084,0.0,1.1977128982543943,0.7124095949373219,4.538560688551772,6.370718082413077,median-masked,2022
11-01-012-00050-003085,0.0,1.431150197982788,1.138677466032937,6.437051002977935,5.653094221144215,median-masked,2022
11-01-012-00050-003086,1.0614655017852783,1.828494548797608,1.5835662973446614,6.05893526458593,3.826132997870445,median-masked,2022
11-01-012-00050-003087,0.0,3.113816261291504,1.2009960540270015,45.66022833801868,38.01863310451154,median-masked,2022
11-01-012-00050-003088,0.0,1.2224133014678955,0.8772983057832816,6.915307801086259,7.88250445201993,median-masked,2022
11-01-012-00050-003089,0.0,0.9278224110603333,0.7287036498040553,5.127686986239894,7.036724720150232,median-masked,2022
11-01-012-00050-003090,0.0,0.7086958885192871,0.2417999740331861,1.377563616342785,5.697120613229345,median-masked,2022
11-01-012-00050-003091,0.0,1.076225996017456,0.8777804628460985,7.303551849764138,8.320476655499078,median-masked,2022
11-01-012-00050-003092,0.8995632529258728,1.1977128982543943,0.982646697186969,2.371674759418984,2.413557961583137,median-masked,2022
11-01-012-00050-003093,1.1395423412322998,1.496277093887329,1.337625872624308,5.780421794966146,4.321403998881578,median-masked,2022
11-01-012-00050-003094,1.0003631114959717,2.891135931015014,1.6148752978357563,11.679863479980444,7.232672080397606,median-masked,2022
11-01-012-00050-003095,1.4454599618911743,8.493542671203613,4.843232575997772,35.74888558506677,7.381203570985235,median-masked,2022
11-01-012-00050-003096,1.1395423412322998,7.453468322753906,2.0760421064259504,7.41359320312624,3.5710225626826286,median-masked,2022
11-01-012-00050-800025,0.0,5.034934997558594,1.5200869660943264,102.7287690204426,67.58084985386813,median-masked,2022
11-01-012-00051-003097,3.001349210739136,14.694371223449709,7.848213717512675,34.4349991489733,4.387622507289052,median-masked,2022
11-01-012-00051-003098,1.3121058940887451,4.890872955322266,2.32345488411447,21.03270144389989,9.052339078198202,median-masked,2022
11-01-012-00051-003099,0.0,1.921635150909424,1.3507345063402294,11.466999558701264,8.489454815047793,median-masked,2022
11-01-012-00051-003100,0.0,1.7217305898666382,1.1630412419206744,18.25515389187493,15.696050349622965,median-masked,2022
11-01-012-00051-003101,0.0,1.699950933456421,0.8135715042551739,6.303606814416945,7.748067356646061,median-masked,2022
11-01-012-00051-003102,0.9951729774475098,1.3517593145370483,1.1315467308086544,4.1587589471076285,3.6752869624178857,median-masked,2022
11-01-012-00051-003103,0.0,1.0850253105163574,0.3018094682332704,1.411550204767428,4.676957992836833,median-masked,2022
11-01-012-00051-003104,0.0,1.1276931762695312,0.4962251678924348,1.333009110324694,2.686298875138164,median-masked,2022
11-01-012-00051-003105,0.0,1.363297700881958,1.0036860367638103,3.954544770671546,3.940021705813706,median-masked,2022
11-01-012-00051-003106,0.0,1.5773591995239258,0.6130389782067494,13.432542798539764,21.91140086692758,median-masked,2022
11-01-012-00051-003108,0.0,0.9997081756591796,0.287801238198978,2.0023106232703087,6.957268967293203,median-masked,2022
11-01-012-00051-003109,0.0,2.517134189605713,1.399859072235122,20.42089084068724,14.58781904958596,median-masked,2022
11-01-012-00051-003110,1.109769582748413,2.517134189605713,1.973530863852453,10.376785657576791,5.2579799219965935,median-masked,2022
11-01-012-00051-003111,1.144046187400818,2.517134189605713,1.5926076669213935,11.772710737791035,7.392097239207942,median-masked,2022
11-01-012-00051-003112,0.0,1.7995333671569824,0.8059849298229915,14.809302795577702,18.37416835923977,median-masked,2022
11-01-012-00051-003113,0.9982573986053468,5.382133960723877,1.972456822755478,19.198668698022576,9.733378432691095,median-masked,2022
11-01-012-00051-003114,0.0,1.3356246948242188,0.94398484684646,5.785304297003015,6.128598691313528,median-masked,2022
11-01-012-00051-003115,0.0,1.6320189237594604,1.044620647653819,4.849540597478958,4.642393971793354,median-masked,2022
11-01-012-00051-003116,0.0,1.0801739692687988,0.5069482750374085,6.360455202875492,12.546556554327251,median-masked,2022
11-01-012-00051-003117,0.0,1.4960639476776123,0.8560422379550339,15.802284393634892,18.45970174483955,median-masked,2022
11-01-012-00051-003118,0.0,1.1845967769622805,0.6378775937040136,5.365922969540763,8.412151520140469,median-masked,2022
11-01-012-00051-003119,0.0,1.288440227508545,0.4461383998158401,6.296492084402642,14.113315704278648,median-masked,2022
11-01-012-00051-003120,0.0,1.2430095672607422,0.5815224120957843,5.253749939657677,9.034475422406103,median-masked,2022
11-01-012-00051-003121,0.0,1.2478725910186768,0.9286469362696236,2.024365906033635,2.179909098893404,median-masked,2022
11-01-012-00051-003122,0.0,1.288440227508545,0.9794602159709216,3.735679721189855,3.814018844539533,median-masked,2022
11-01-012-00051-003123,0.7814033031463623,1.288440227508545,1.099477733053824,3.081136219021247,2.8023634552955627,median-masked,2022
11-01-012-00051-003124,0.825356125831604,1.1541926860809326,0.9315731161808044,4.074302522609731,4.373572456999682,median-masked,2022
11-01-012-00051-003125,0.8316802382469177,2.0447943210601807,1.2626460389774974,12.325040435175504,9.761279135011137,median-masked,2022
11-01-012-00051-003126,0.0,1.1855566501617432,0.4903723612872602,4.218312828348977,8.602264649001881,median-masked,2022
11-01-012-00051-003127,0.0,0.0,0.0,0.0,3.4069214518676745,median-masked,2022
11-01-012-00051-003128,0.0,1.0342633724212646,0.3654927278509483,4.838250029657551,13.23760956368642,median-masked,2022
11-01-012-00051-003130,0.0,1.2564761638641355,0.3778559584812548,5.718186718429026,15.133244798924352,median-masked,2022
11-01-012-00051-003131,0.0,0.966308891773224,0.1693983338529278,0.5954329868917725,3.5149872690526536,median-masked,2022
11-01-012-00051-003132,0.0,0.9153802394866944,0.1078586560571808,0.4253418451141861,3.9435114497318864,median-masked,2022
11-01-012-00051-003133,0.0,0.9479672312736512,0.7451697362223573,3.0697033592035456,4.119468639139086,median-masked,2022
11-01-012-00051-003134,0.7206673622131348,1.2702813148498535,0.8777477620380459,5.745461544894591,6.5456863502040505,median-masked,2022
11-01-012-00051-003135,0.8613550662994385,1.3169441223144531,1.1042725469945027,3.5137608190090988,3.1819688251532625,median-masked,2022
11-01-012-00051-003137,0.0,1.533913254737854,0.862123257139089,10.114012506864102,11.731515677267453,median-masked,2022
11-01-012-00051-003138,0.0,1.1993335485458374,0.9109974874207952,4.378172787122894,4.805910935625434,median-masked,2022
11-01-012-00051-003139,0.0,2.5206432342529297,1.3131786892534572,9.240015206099049,7.036373101174831,median-masked,2022
11-01-012-00051-003140,0.0,1.0361601114273071,0.4365061429222986,1.378625768790577,3.158319284033496,median-masked,2022
11-01-012-00051-003141,0.0,0.9580847024917604,0.2024636154446559,0.8453964182610965,4.175547376275063,median-masked,2022
11-01-012-00051-003142,1.0516045093536377,8.246612548828125,2.4137437870334306,23.597691649360137,9.776386282639578,median-masked,2022
11-01-012-00051-003143,0.0,3.5399832725524902,1.0251222565927047,6.384312774380081,6.227855002973229,median-masked,2022
11-01-012-00051-003145,0.0,1.2073042392730713,0.9976345711345004,5.555664380327914,5.56883706827648,median-masked,2022
11-01-012-00051-003146,0.0,1.0683467388153076,0.7719984960045843,2.3746363205313723,3.075959775596857,median-masked,2022
11-01-012-00051-003147,0.0,1.0683467388153076,0.7164218612037933,2.780854481405393,3.8815879749017768,median-masked,2022
11-01-012-00051-003148,0.0,1.0814712047576904,0.6033685984047051,2.9796977912252265,4.938436967226153,median-masked,2022
11-01-012-00051-003149,0.8849152326583862,1.529569149017334,1.2266100930425268,6.46239399032112,5.268498952500522,median-masked,2022
11-01-012-00051-003150,0.7206673622131348,1.529569149017334,1.029832891146074,4.642397573152408,4.507913480978459,median-masked,2022
11-01-012-00051-003151,0.8251560926437378,1.529569149017334,1.1483336524194416,4.665322028298416,4.0626885909587145,median-masked,2022
11-01-012-00051-003152,0.0,1.1729936599731443,0.6170379897336347,1.7564975244792818,2.8466602603148203,median-masked,2022
11-01-012-00051-003153,0.0,1.039670467376709,0.5235355821677619,2.90118394928308,5.541522005572915,median-masked,2022
11-01-012-00051-003154,0.0,1.0701916217803955,0.9238817641874992,4.0712238341964255,4.406650279299356,median-masked,2022
11-01-012-00051-003155,0.0,1.1192964315414429,0.9074674483702276,4.408461325249178,4.857982876594178,median-masked,2022
11-01-012-00051-003156,0.0,1.1192964315414429,0.8936444753005058,6.621021284701315,7.409010482020676,median-masked,2022
11-01-012-00051-003157,0.0,1.2564761638641355,0.8106222130128758,6.793738244943804,8.380893264315091,median-masked,2022
11-01-012-00051-003158,0.0,0.988149106502533,0.3778837819993904,1.5250407433587156,4.035740129649639,median-masked,2022
11-01-012-00051-003159,0.0,0.786156415939331,0.1343441891155204,0.5389174159059211,4.011468002106994,median-masked,2022
11-01-012-00051-003160,0.0,1.5631253719329834,0.800451819450191,15.169487450745374,18.95115618722048,median-masked,2022
11-01-012-00051-003161,0.0,1.5631253719329834,0.9479227777574096,8.468939978700067,8.93420875351876,median-masked,2022
11-01-012-00051-003162,0.0,0.8903179168701172,0.1438396903958785,3.1956044758425746,22.21643043757649,median-masked,2022
11-01-012-00051-003163,0.0,0.0,0.0,0.0,9.371513880265413,median-masked,2022
11-01-012-00051-003164,0.0,1.2663874626159668,0.2802343111478825,1.676256284254299,5.981624010950327,median-masked,2022
11-01-012-00051-003165,0.0,0.6991443634033203,0.0217458148012447,0.1515154826268201,6.967569806496613,median-masked,2022
11-01-012-00051-003166,0.0,2.056547164916992,0.9731867513800334,6.377904638677657,6.553628714769729,median-masked,2022
11-01-012-00051-003167,0.0,0.7855802178382874,0.1181132448492543,1.1391067689291503,9.644191643223166,median-masked,2022
11-01-012-00051-003168,0.0,1.1192964315414429,0.8367883428024617,5.021406895735529,6.000808853190392,median-masked,2022
11-01-012-00051-003169,0.0,1.9314216375350952,1.0543560520654498,5.079224817507882,4.817371520330198,median-masked,2022
11-01-012-00051-003170,0.0,1.2880398035049438,1.0378631326519814,3.603107643441465,3.4716597305414325,median-masked,2022
11-01-012-00051-003171,1.0121729373931885,1.8134355545043943,1.2974274794800988,4.7089689408701005,3.629466012818739,median-masked,2022
11-01-012-00051-003172,0.0,1.089944839477539,0.8607503014999351,2.754156924659425,3.19971647975035,median-masked,2022
11-01-012-00051-003173,0.0,1.0814712047576904,0.276564988944476,4.40766035749626,15.937159559922293,median-masked,2022
11-01-012-00051-003174,0.0,1.41143798828125,0.9273074532310512,4.710148491935936,5.079381682444364,median-masked,2022
11-01-012-00051-003175,0.0,8.246612548828125,2.175847399717702,29.88414117634389,13.73448394415027,median-masked,2022
11-01-012-00051-003176,0.0,8.246612548828125,1.900016664796924,44.749001499302,23.551899479831576,median-masked,2022
11-01-012-00051-003177,1.3977891206741333,5.794452667236328,3.722995631283093,15.987594874927549,4.294282469898462,median-masked,2022
11-01-012-00051-003178,0.0,5.242281436920166,1.0289924127141208,18.13054121919444,17.61970350332558,median-masked,2022
11-01-012-00051-003179,0.0,1.1508941650390625,0.8131583722432495,11.513841221656604,14.159408074337987,median-masked,2022
11-01-012-00051-003180,0.0,1.1508941650390625,0.6589275914562955,3.825290128584637,5.805326986126602,median-masked,2022
11-01-012-00051-003181,0.0,1.3679004907608032,0.8302697125653948,3.776075887425822,4.548011122504249,median-masked,2022
11-01-012-00051-003182,1.1077048778533936,4.190488815307617,1.776194823152703,15.795239528778149,8.892740437528118,median-masked,2022
11-01-012-00051-003183,1.2001279592514038,4.301485538482666,2.8822079824865785,16.301368990201023,5.655861439998262,median-masked,2022
11-01-012-00051-003184,0.0,2.605292797088623,0.8856802078037088,12.17481088407271,13.746283113025129,median-masked,2022
11-01-012-00051-003185,0.0,1.2663874626159668,0.2742691569909468,6.236655956482217,22.73918082844466,median-masked,2022
11-01-012-00051-003186,0.0,0.5861679315567017,0.0060602941179302,0.0403089992251217,6.65132721955888,median-masked,2022
11-01-012-00051-003187,0.0,0.0,0.0,0.0,8.613115894026123,median-masked,2022
11-01-012-00051-003188,0.0,0.7537000775337219,0.1240715263612808,0.2792348055455749,2.250595392310061,median-masked,2022
11-01-012-00051-003189,0.0,0.7537000775337219,0.3389546579474363,0.5789810651609593,1.7081372141838074,median-masked,2022
11-01-012-00051-003190,0.0,0.0,0.0,0.0,2.756089052883908,median-masked,2022
11-01-012-00051-003191,0.0,0.8090996742248535,0.5522555354725951,2.803823050292615,5.077039287425578,median-masked,2022
11-01-012-00051-003192,0.0,0.7393532395362854,0.4339298485283121,2.5453992577104056,5.865923412144184,median-masked,2022
11-01-012-00051-003193,0.0,0.8090996742248535,0.1953902927512425,2.412519658727229,12.347182783531023,median-masked,2022
11-01-012-00051-003194,0.0,0.0,0.0,0.0,3.494141060393304,median-masked,2022
11-01-012-00051-003195,0.0,0.6865872144699097,0.0877621054647747,0.4105493457735645,4.6779796769842505,median-masked,2022
11-01-012-00051-003196,0.0,0.0,0.0,0.0,5.383148082066327,median-masked,2022
11-01-012-00051-003197,0.0,0.6684777140617371,0.0045188457174508,0.0182648297888369,4.0419237413443625,median-masked,2022
11-01-012-00051-003198,0.0,0.8220328688621521,0.3849470875740581,0.7951893414422819,2.065710761584341,median-masked,2022
11-01-012-00051-003199,0.0,0.983562171459198,0.709383614048314,2.5136887776958297,3.543483001179993,median-masked,2022
11-01-012-00051-003200,0.0,0.8238828182220459,0.0114751669286878,0.0574899674853643,5.009946072474122,median-masked,2022
11-01-012-00051-003201,0.0,0.7962180376052856,7.158801657138339e-05,0.000376193641365,5.254980643163435,median-masked,2022
11-01-012-00051-003202,0.0,0.8741495609283447,0.1800459731806572,0.5910561749136534,3.2828069657552987,median-masked,2022
11-01-012-00051-003203,0.0,4.722424030303955,1.0810058951043795,5.1994414830822855,4.809817880392075,median-masked,2022
11-01-012-00051-003204,0.0,4.722424030303955,2.149300939605828,29.57341383166447,13.759550040995236,median-masked,2022
11-01-012-00051-003205,0.7234839200973511,4.719806671142578,1.6180733292907128,13.597381803097845,8.403439792841958,median-masked,2022
11-01-012-00051-003206,0.0,1.74543297290802,0.9630439957125791,5.892495273258371,6.118614829116268,median-masked,2022
11-01-012-00051-003207,0.714880108833313,1.154625415802002,0.915000501991776,3.2010258812402075,3.498387021943927,median-masked,2022
11-01-012-00051-003208,0.8643457293510437,1.2453137636184692,1.0606068743902075,4.03219829511632,3.801784046925604,median-masked,2022
11-01-012-00051-003209,0.0,1.025865077972412,0.8275756576105736,5.539364687504657,6.693484319606796,median-masked,2022
11-01-012-00051-003210,0.0,1.2453137636184692,0.7908426125505987,5.094781978752598,6.4422198524698615,median-masked,2022
11-01-012-00051-003211,0.0,1.2342689037322998,0.5599565661949065,8.240414650123746,14.71616755228024,median-masked,2022
11-01-012-00051-003212,0.0,0.8891415596008301,0.2726018055750584,4.181868663239918,15.340575805865228,median-masked,2022
11-01-012-00051-003213,0.0,0.8104708194732666,0.2640701079977696,3.228386596727228,12.225490500251908,median-masked,2022
11-01-012-00051-003214,0.0,0.7275616526603699,0.0336468942461187,0.4769005621438317,14.173687433241868,median-masked,2022
11-01-012-00051-003215,0.0,0.8104708194732666,0.0105590128921548,0.0786433340761423,7.447981632314622,median-masked,2022
11-01-012-00051-003216,0.0,0.7516454458236694,0.0578748954465317,0.2978217089333987,5.145956750946425,median-masked,2022
11-01-012-00051-003217,0.0,0.8768720030784607,0.4262169279266319,3.709616580486972,8.70358809663594,median-masked,2022
11-01-012-00051-003218,0.0,0.7333451509475708,0.1159112612386897,0.7762826361606763,6.697214988991618,median-masked,2022
11-01-012-00051-003219,0.0,0.8931563496589661,0.6099557166613679,6.169545802463558,10.114743798505517,median-masked,2022
11-01-012-00051-003220,0.0,0.910488784313202,0.7372420187759283,2.756685653397643,3.739186838502064,median-masked,2022
11-01-012-00051-003221,0.0,0.0,0.0,0.0,4.134417224209756,median-masked,2022
11-01-012-00051-003222,0.0,0.8104708194732666,0.0012532973184411,0.004049847660947,3.2313542854972184,median-masked,2022
11-01-012-00051-003223,0.0,0.8060091733932495,0.1338547508496205,0.6804173800597111,5.083251627162099,median-masked,2022
11-01-012-00051-003224,0.0,0.9901480674743652,0.457005127148299,5.218995804261876,11.41999398743792,median-masked,2022
11-01-012-00051-003225,0.0,0.8713713884353638,0.3268949207661142,1.6872917646547283,5.161572289653122,median-masked,2022
11-01-012-00051-003226,0.0,1.2342689037322998,0.5896149817370553,10.422365546865525,17.676561603235314,median-masked,2022
11-01-012-00051-003227,0.0,0.6668062806129456,0.1549212623793348,0.53369214732612,3.44492511311546,median-masked,2022
11-01-012-00051-003228,0.0,0.8683279156684875,0.1528575532741428,1.590463022550164,10.40487034159014,median-masked,2022
11-01-012-00051-003229,0.0,0.7330562472343445,0.1654055384687271,1.0865060573298884,6.568740487098694,median-masked,2022
11-01-012-00051-003230,0.0,0.8741495609283447,0.3219154936271723,3.989749666685156,12.39377956534736,median-masked,2022
11-01-012-00051-003231,0.0,0.983562171459198,0.8706083887640705,3.0382621204656486,3.4898148922948167,median-masked,2022
11-01-012-00051-003232,0.6566251516342163,0.983562171459198,0.7733045825134884,2.4486677176895792,3.1664983928203583,median-masked,2022
11-01-012-00051-003233,0.0,0.8571737408638,0.3152159478627618,3.5702140816597403,11.32624826207757,median-masked,2022
11-01-012-00051-003234,0.0,0.6443615555763245,0.0408564621593371,0.8338958344266472,20.410377951338887,median-masked,2022
11-01-012-00051-003235,0.0,0.6670858860015869,0.0204609512108794,0.569421181841947,27.82965346885612,median-masked,2022
11-01-012-00051-003236,0.0,0.0,0.0,0.0,4.109691187739372,median-masked,2022
11-01-012-00051-003237,0.0,0.0,0.0,0.0,0.8229821138083935,median-masked,2022
11-01-012-00051-003238,0.0,0.0,0.0,0.0,3.7136832924734335,median-masked,2022
11-01-012-00051-003239,0.0,0.7203980684280396,0.1842041469300062,0.8448075540815188,4.586256977170706,median-masked,2022
11-01-012-00051-003240,0.0,0.7636675834655762,0.1240577163767646,0.7223455215716266,5.822656926698983,median-masked,2022
11-01-012-00051-003241,0.0,0.9357542991638184,0.5319655480536645,1.73902812081813,3.2690615532919765,median-masked,2022
11-01-012-00051-003242,0.0,0.9357542991638184,0.5497467827470471,4.06095882110923,7.386962413525907,median-masked,2022
11-01-012-00051-003243,0.0,0.9357542991638184,0.6878946643353362,4.652352637298183,6.763175931584556,median-masked,2022
11-01-012-00051-003244,0.0,0.5497562885284424,0.0015835944433582,0.0253631399776521,16.016183994600397,median-masked,2022
11-01-012-00051-003245,0.0,0.9129290580749512,0.2807344577530706,6.295417507442679,22.42481225079973,median-masked,2022
11-01-012-00051-003246,0.0,1.2194089889526367,0.5493571739061233,15.264782694831258,27.78662666092675,median-masked,2022
11-01-012-00051-003247,0.0,1.2194089889526367,0.5508336256371008,5.694912816056897,10.338716721351377,median-masked,2022
11-01-012-00051-003248,0.0,1.339198350906372,0.7127588052814021,5.0173796264830175,7.039379365509376,median-masked,2022
11-01-012-00051-003249,0.0,0.8669058084487915,0.2501551267991006,2.068285635990728,8.268012182903476,median-masked,2022
11-01-012-00051-003250,0.0,1.041893720626831,0.739080260339088,2.2859715491922588,3.092994999140501,median-masked,2022
11-01-012-00051-003251,0.6566251516342163,0.9523862600326538,0.8322538050774461,2.070874179646758,2.4882724080234766,median-masked,2022
11-01-012-00051-003252,0.0,1.339198350906372,0.5959215012808896,15.74921747115389,26.42834238620708,median-masked,2022
11-01-012-00051-003253,0.0,0.8330662250518799,0.5775504678092691,2.203811177138609,3.815789788030088,median-masked,2022
11-01-012-00051-003254,0.0,0.794241189956665,0.011137146678697,0.0268740837020162,2.413013357669115,median-masked,2022
